checkpoint,model_type,dataset,seed,activation,bn,aug,invariance
equivariant_colorectal_hist_seed4_noaug_fourierbn_relu_32_Normbn.ckpt,equivariant,colorectal_hist,4,fourierbn_relu_32,Normbn,False,0.09242820739746094
equivariant_colorectal_hist_seed0_aug_gated_shared_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,0,gated_shared_sigmoid,Normbn,True,0.0949011743068695
equivariant_colorectal_hist_seed0_noaug_gated_shared_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,0,gated_shared_sigmoid,Normbn,False,0.12174472212791443
equivariant_colorectal_hist_seed1_aug_gated_shared_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,1,gated_shared_sigmoid,Normbn,True,0.10301179438829422
equivariant_colorectal_hist_seed1_noaug_gated_shared_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,1,gated_shared_sigmoid,Normbn,False,0.12798193097114563
equivariant_colorectal_hist_seed2_aug_gated_shared_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,2,gated_shared_sigmoid,Normbn,True,0.09898204356431961
equivariant_colorectal_hist_seed2_noaug_gated_shared_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,2,gated_shared_sigmoid,Normbn,False,0.12109283357858658
equivariant_colorectal_hist_seed3_aug_gated_shared_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,3,gated_shared_sigmoid,Normbn,True,0.09917370229959488
equivariant_colorectal_hist_seed3_noaug_gated_shared_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,3,gated_shared_sigmoid,Normbn,False,0.12338137626647949
equivariant_colorectal_hist_seed4_aug_gated_shared_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,4,gated_shared_sigmoid,Normbn,True,0.09812521934509277
equivariant_colorectal_hist_seed4_noaug_gated_shared_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,4,gated_shared_sigmoid,Normbn,False,0.12236271798610687
equivariant_colorectal_hist_seed0_aug_gated_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,0,gated_sigmoid,Normbn,True,0.11648380756378174
equivariant_colorectal_hist_seed0_noaug_gated_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,0,gated_sigmoid,Normbn,False,0.14756645262241364
equivariant_colorectal_hist_seed1_aug_gated_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,1,gated_sigmoid,Normbn,True,0.1133882999420166
equivariant_colorectal_hist_seed1_noaug_gated_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,1,gated_sigmoid,Normbn,False,0.14328044652938843
equivariant_colorectal_hist_seed2_aug_gated_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,2,gated_sigmoid,Normbn,True,0.1115078404545784
equivariant_colorectal_hist_seed2_noaug_gated_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,2,gated_sigmoid,Normbn,False,0.14524203538894653
equivariant_colorectal_hist_seed3_aug_gated_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,3,gated_sigmoid,Normbn,True,0.11285451054573059
equivariant_colorectal_hist_seed3_noaug_gated_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,3,gated_sigmoid,Normbn,False,0.14020130038261414
equivariant_colorectal_hist_seed4_aug_gated_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,4,gated_sigmoid,Normbn,True,0.11615151911973953
equivariant_colorectal_hist_seed4_noaug_gated_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,4,gated_sigmoid,Normbn,False,0.14314264059066772
equivariant_colorectal_hist_seed0_aug_norm_relu_Normbn.ckpt,equivariant,colorectal_hist,0,norm_relu,Normbn,True,0.18480733036994934
equivariant_colorectal_hist_seed0_noaug_norm_relu_Normbn.ckpt,equivariant,colorectal_hist,0,norm_relu,Normbn,False,0.18967077136039734
equivariant_colorectal_hist_seed1_aug_norm_relu_Normbn.ckpt,equivariant,colorectal_hist,1,norm_relu,Normbn,True,0.20648139715194702
equivariant_colorectal_hist_seed1_noaug_norm_relu_Normbn.ckpt,equivariant,colorectal_hist,1,norm_relu,Normbn,False,0.19098077714443207
equivariant_colorectal_hist_seed2_aug_norm_relu_Normbn.ckpt,equivariant,colorectal_hist,2,norm_relu,Normbn,True,0.21229125559329987
equivariant_colorectal_hist_seed2_noaug_norm_relu_Normbn.ckpt,equivariant,colorectal_hist,2,norm_relu,Normbn,False,0.19054017961025238
equivariant_colorectal_hist_seed3_aug_norm_relu_Normbn.ckpt,equivariant,colorectal_hist,3,norm_relu,Normbn,True,0.1826460063457489
equivariant_colorectal_hist_seed3_noaug_norm_relu_Normbn.ckpt,equivariant,colorectal_hist,3,norm_relu,Normbn,False,0.18613335490226746
equivariant_colorectal_hist_seed4_aug_norm_relu_Normbn.ckpt,equivariant,colorectal_hist,4,norm_relu,Normbn,True,0.1873723268508911
equivariant_colorectal_hist_seed4_noaug_norm_relu_Normbn.ckpt,equivariant,colorectal_hist,4,norm_relu,Normbn,False,0.17915041744709015
equivariant_colorectal_hist_seed0_aug_normbn_relu_Normbn.ckpt,equivariant,colorectal_hist,0,normbn_relu,Normbn,True,0.16330070793628693
equivariant_colorectal_hist_seed0_noaug_normbn_relu_Normbn.ckpt,equivariant,colorectal_hist,0,normbn_relu,Normbn,False,0.2186378836631775
equivariant_colorectal_hist_seed1_aug_normbn_relu_Normbn.ckpt,equivariant,colorectal_hist,1,normbn_relu,Normbn,True,0.1742028146982193
equivariant_colorectal_hist_seed1_noaug_normbn_relu_Normbn.ckpt,equivariant,colorectal_hist,1,normbn_relu,Normbn,False,0.20457124710083008
equivariant_colorectal_hist_seed2_aug_normbn_relu_Normbn.ckpt,equivariant,colorectal_hist,2,normbn_relu,Normbn,True,0.1711803674697876
equivariant_colorectal_hist_seed2_noaug_normbn_relu_Normbn.ckpt,equivariant,colorectal_hist,2,normbn_relu,Normbn,False,0.1998390555381775
equivariant_colorectal_hist_seed3_aug_normbn_relu_Normbn.ckpt,equivariant,colorectal_hist,3,normbn_relu,Normbn,True,0.16035707294940948
equivariant_colorectal_hist_seed3_noaug_normbn_relu_Normbn.ckpt,equivariant,colorectal_hist,3,normbn_relu,Normbn,False,0.19583407044410706
equivariant_colorectal_hist_seed4_aug_normbn_relu_Normbn.ckpt,equivariant,colorectal_hist,4,normbn_relu,Normbn,True,0.17007660865783691
equivariant_colorectal_hist_seed4_noaug_normbn_relu_Normbn.ckpt,equivariant,colorectal_hist,4,normbn_relu,Normbn,False,0.17947465181350708
equivariant_colorectal_hist_seed0_aug_normbnvec_relu_Normbn.ckpt,equivariant,colorectal_hist,0,normbnvec_relu,Normbn,True,0.15753276646137238
equivariant_colorectal_hist_seed0_noaug_normbnvec_relu_Normbn.ckpt,equivariant,colorectal_hist,0,normbnvec_relu,Normbn,False,0.1784951239824295
equivariant_colorectal_hist_seed1_aug_normbnvec_relu_Normbn.ckpt,equivariant,colorectal_hist,1,normbnvec_relu,Normbn,True,0.15406137704849243
equivariant_colorectal_hist_seed1_noaug_normbnvec_relu_Normbn.ckpt,equivariant,colorectal_hist,1,normbnvec_relu,Normbn,False,0.18482941389083862
equivariant_colorectal_hist_seed2_aug_normbnvec_relu_Normbn.ckpt,equivariant,colorectal_hist,2,normbnvec_relu,Normbn,True,0.15357600152492523
equivariant_colorectal_hist_seed2_noaug_normbnvec_relu_Normbn.ckpt,equivariant,colorectal_hist,2,normbnvec_relu,Normbn,False,0.17872804403305054
equivariant_colorectal_hist_seed3_aug_normbnvec_relu_Normbn.ckpt,equivariant,colorectal_hist,3,normbnvec_relu,Normbn,True,0.15409952402114868
equivariant_colorectal_hist_seed3_noaug_normbnvec_relu_Normbn.ckpt,equivariant,colorectal_hist,3,normbnvec_relu,Normbn,False,0.18781015276908875
equivariant_colorectal_hist_seed4_aug_normbnvec_relu_Normbn.ckpt,equivariant,colorectal_hist,4,normbnvec_relu,Normbn,True,0.13850770890712738
equivariant_colorectal_hist_seed4_noaug_normbnvec_relu_Normbn.ckpt,equivariant,colorectal_hist,4,normbnvec_relu,Normbn,False,0.17365066707134247
