checkpoint,model_type,dataset,seed,activation,bn,aug,invariance
equivariant_colorectal_hist_seed3_aug_fourierbn_relu_16_Normbn.ckpt,equivariant,colorectal_hist,3,fourierbn_relu_16,Normbn,True,0.07178821414709091
equivariant_colorectal_hist_seed3_noaug_fourierbn_relu_16_Normbn.ckpt,equivariant,colorectal_hist,3,fourierbn_relu_16,Normbn,False,0.09289450943470001
equivariant_colorectal_hist_seed4_aug_fourierbn_relu_16_Normbn.ckpt,equivariant,colorectal_hist,4,fourierbn_relu_16,Normbn,True,0.06932295113801956
equivariant_colorectal_hist_seed4_noaug_fourierbn_relu_16_Normbn.ckpt,equivariant,colorectal_hist,4,fourierbn_relu_16,Normbn,False,0.08925029635429382
equivariant_colorectal_hist_seed0_aug_gated_shared_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,0,gated_shared_sigmoid,Normbn,True,0.089414581656456
equivariant_colorectal_hist_seed0_noaug_gated_shared_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,0,gated_shared_sigmoid,Normbn,False,0.1154603511095047
equivariant_colorectal_hist_seed1_aug_gated_shared_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,1,gated_shared_sigmoid,Normbn,True,0.09650160372257233
equivariant_colorectal_hist_seed1_noaug_gated_shared_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,1,gated_shared_sigmoid,Normbn,False,0.12083963304758072
equivariant_colorectal_hist_seed2_aug_gated_shared_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,2,gated_shared_sigmoid,Normbn,True,0.09381843358278275
equivariant_colorectal_hist_seed2_noaug_gated_shared_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,2,gated_shared_sigmoid,Normbn,False,0.11452029645442963
equivariant_colorectal_hist_seed3_aug_gated_shared_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,3,gated_shared_sigmoid,Normbn,True,0.09325692057609558
equivariant_colorectal_hist_seed3_noaug_gated_shared_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,3,gated_shared_sigmoid,Normbn,False,0.11670982837677002
equivariant_colorectal_hist_seed4_aug_gated_shared_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,4,gated_shared_sigmoid,Normbn,True,0.09283321350812912
equivariant_colorectal_hist_seed4_noaug_gated_shared_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,4,gated_shared_sigmoid,Normbn,False,0.11551913619041443
equivariant_colorectal_hist_seed0_aug_gated_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,0,gated_sigmoid,Normbn,True,0.10937515646219254
equivariant_colorectal_hist_seed0_noaug_gated_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,0,gated_sigmoid,Normbn,False,0.13900047540664673
equivariant_colorectal_hist_seed1_aug_gated_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,1,gated_sigmoid,Normbn,True,0.10713496804237366
equivariant_colorectal_hist_seed1_noaug_gated_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,1,gated_sigmoid,Normbn,False,0.13562439382076263
equivariant_colorectal_hist_seed2_aug_gated_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,2,gated_sigmoid,Normbn,True,0.10527224838733673
equivariant_colorectal_hist_seed2_noaug_gated_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,2,gated_sigmoid,Normbn,False,0.13751044869422913
equivariant_colorectal_hist_seed3_aug_gated_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,3,gated_sigmoid,Normbn,True,0.10653655230998993
equivariant_colorectal_hist_seed3_noaug_gated_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,3,gated_sigmoid,Normbn,False,0.13266250491142273
equivariant_colorectal_hist_seed4_aug_gated_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,4,gated_sigmoid,Normbn,True,0.10956531763076782
equivariant_colorectal_hist_seed4_noaug_gated_sigmoid_Normbn.ckpt,equivariant,colorectal_hist,4,gated_sigmoid,Normbn,False,0.1347779929637909
equivariant_colorectal_hist_seed0_aug_norm_relu_Normbn.ckpt,equivariant,colorectal_hist,0,norm_relu,Normbn,True,0.17359282076358795
equivariant_colorectal_hist_seed0_noaug_norm_relu_Normbn.ckpt,equivariant,colorectal_hist,0,norm_relu,Normbn,False,0.17900484800338745
equivariant_colorectal_hist_seed1_aug_norm_relu_Normbn.ckpt,equivariant,colorectal_hist,1,norm_relu,Normbn,True,0.19435878098011017
equivariant_colorectal_hist_seed1_noaug_norm_relu_Normbn.ckpt,equivariant,colorectal_hist,1,norm_relu,Normbn,False,0.17926332354545593
equivariant_colorectal_hist_seed2_aug_norm_relu_Normbn.ckpt,equivariant,colorectal_hist,2,norm_relu,Normbn,True,0.1991560161113739
equivariant_colorectal_hist_seed2_noaug_norm_relu_Normbn.ckpt,equivariant,colorectal_hist,2,norm_relu,Normbn,False,0.18020659685134888
equivariant_colorectal_hist_seed3_aug_norm_relu_Normbn.ckpt,equivariant,colorectal_hist,3,norm_relu,Normbn,True,0.17177608609199524
equivariant_colorectal_hist_seed3_noaug_norm_relu_Normbn.ckpt,equivariant,colorectal_hist,3,norm_relu,Normbn,False,0.17691342532634735
equivariant_colorectal_hist_seed4_aug_norm_relu_Normbn.ckpt,equivariant,colorectal_hist,4,norm_relu,Normbn,True,0.17687956988811493
equivariant_colorectal_hist_seed4_noaug_norm_relu_Normbn.ckpt,equivariant,colorectal_hist,4,norm_relu,Normbn,False,0.16908222436904907
equivariant_colorectal_hist_seed0_aug_normbn_relu_Normbn.ckpt,equivariant,colorectal_hist,0,normbn_relu,Normbn,True,0.15399083495140076
equivariant_colorectal_hist_seed0_noaug_normbn_relu_Normbn.ckpt,equivariant,colorectal_hist,0,normbn_relu,Normbn,False,0.20628346502780914
equivariant_colorectal_hist_seed1_aug_normbn_relu_Normbn.ckpt,equivariant,colorectal_hist,1,normbn_relu,Normbn,True,0.16443148255348206
equivariant_colorectal_hist_seed1_noaug_normbn_relu_Normbn.ckpt,equivariant,colorectal_hist,1,normbn_relu,Normbn,False,0.19442585110664368
equivariant_colorectal_hist_seed2_aug_normbn_relu_Normbn.ckpt,equivariant,colorectal_hist,2,normbn_relu,Normbn,True,0.1607813835144043
equivariant_colorectal_hist_seed2_noaug_normbn_relu_Normbn.ckpt,equivariant,colorectal_hist,2,normbn_relu,Normbn,False,0.18805554509162903
equivariant_colorectal_hist_seed3_aug_normbn_relu_Normbn.ckpt,equivariant,colorectal_hist,3,normbn_relu,Normbn,True,0.1515018194913864
equivariant_colorectal_hist_seed3_noaug_normbn_relu_Normbn.ckpt,equivariant,colorectal_hist,3,normbn_relu,Normbn,False,0.18374021351337433
equivariant_colorectal_hist_seed4_aug_normbn_relu_Normbn.ckpt,equivariant,colorectal_hist,4,normbn_relu,Normbn,True,0.16022005677223206
equivariant_colorectal_hist_seed4_noaug_normbn_relu_Normbn.ckpt,equivariant,colorectal_hist,4,normbn_relu,Normbn,False,0.16830512881278992
equivariant_colorectal_hist_seed0_aug_normbnvec_relu_Normbn.ckpt,equivariant,colorectal_hist,0,normbnvec_relu,Normbn,True,0.14798399806022644
equivariant_colorectal_hist_seed0_noaug_normbnvec_relu_Normbn.ckpt,equivariant,colorectal_hist,0,normbnvec_relu,Normbn,False,0.16894030570983887
equivariant_colorectal_hist_seed1_aug_normbnvec_relu_Normbn.ckpt,equivariant,colorectal_hist,1,normbnvec_relu,Normbn,True,0.1454320102930069
equivariant_colorectal_hist_seed1_noaug_normbnvec_relu_Normbn.ckpt,equivariant,colorectal_hist,1,normbnvec_relu,Normbn,False,0.17508968710899353
equivariant_colorectal_hist_seed2_aug_normbnvec_relu_Normbn.ckpt,equivariant,colorectal_hist,2,normbnvec_relu,Normbn,True,0.14492389559745789
equivariant_colorectal_hist_seed2_noaug_normbnvec_relu_Normbn.ckpt,equivariant,colorectal_hist,2,normbnvec_relu,Normbn,False,0.16833864152431488
equivariant_colorectal_hist_seed3_aug_normbnvec_relu_Normbn.ckpt,equivariant,colorectal_hist,3,normbnvec_relu,Normbn,True,0.1456986963748932
equivariant_colorectal_hist_seed3_noaug_normbnvec_relu_Normbn.ckpt,equivariant,colorectal_hist,3,normbnvec_relu,Normbn,False,0.17781180143356323
equivariant_colorectal_hist_seed4_aug_normbnvec_relu_Normbn.ckpt,equivariant,colorectal_hist,4,normbnvec_relu,Normbn,True,0.13159292936325073
equivariant_colorectal_hist_seed4_noaug_normbnvec_relu_Normbn.ckpt,equivariant,colorectal_hist,4,normbnvec_relu,Normbn,False,0.16404485702514648
